path_text,predicted_compound,confidence,source,ml_top_candidates,structural_candidate
.. / test2 / 1a-1B / 1s / 1s 13C NMR / acqu,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8585089813209326), ('1a', 0.0032436408119461526), ('1a-1B', 0.0031669996347548687), ('1 A', 0.0029717225490001457), ('1b', 0.0029296115117993264)]",{}
.. / test2 / 1a-1B / 1s / 1s 13C NMR / acqus,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8585089813209326), ('1a', 0.0032436408119461526), ('1a-1B', 0.0031669996347548687), ('1 A', 0.0029717225490001457), ('1b', 0.0029296115117993264)]",{}
.. / test2 / 1a-1B / 1s / 1s 13C NMR / specpar,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8585089813209326), ('1a', 0.0032436408119461526), ('1a-1B', 0.0031669996347548687), ('1 A', 0.0029717225490001457), ('1b', 0.0029296115117993264)]",{}
.. / test2 / 1a-1B / 1s / 1s 13C NMR.mnova,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8622824589526997), ('1a', 0.0031375805731961633), ('1 A', 0.002953200809399215), ('1a-1B', 0.002929244126273022), ('1b', 0.0027910596028427764)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.9137424210407759), ('1a-1B', 0.0024333926648965973), ('1a', 0.001962033674157705), ('1 A', 0.0018655044783399536), ('1b', 0.0017585138543411353)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / uxnmr.par,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pulseprogram,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / precom.output,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8553533325618122), ('1a-1B', 0.00402332085273121), ('1a', 0.0033053396727629213), ('1 A', 0.003053902922301795), ('1b', 0.0029880266979834275)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / format.temp,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / audita.txt,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata,1s,0.9040324532768291,ML+PATH,"[('1s', 0.9040324532768291), ('1a-1B', 0.002934663071982713), ('1a', 0.0022846329940054175), ('1b', 0.002065483761367971), ('1 B', 0.00200739566409776)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1,1s,0.8926360131637741,ML+PATH,"[('1s', 0.8926360131637741), ('1a-1B', 0.0032527891885930056), ('1 B', 0.002549813002686072), ('1a', 0.0025029174845504804), ('1 A', 0.0023863734826862102)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / proc,1s,0.8409999273676847,ML+PATH,"[('1s', 0.8409999273676847), ('1a-1B', 0.004659953077190107), ('1 B', 0.003693267304950709), ('1a', 0.0036881451569960844), ('1 A', 0.0034796958604036586)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / title,1s,0.8409999273676847,ML+PATH,"[('1s', 0.8409999273676847), ('1a-1B', 0.004659953077190107), ('1 B', 0.003693267304950709), ('1a', 0.0036881451569960844), ('1 A', 0.0034796958604036586)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / auditp.txt,1s,0.840844793052699,ML+PATH,"[('1s', 0.840844793052699), ('1a-1B', 0.004667607867861051), ('1 B', 0.003698903537701965), ('1a', 0.0036939155675987318), ('1 A', 0.0034848052077811943)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / 1r,1s,0.8401865503583742,ML+PATH,"[('1s', 0.8401865503583742), ('1r', 0.009634113210147925), ('1a-1B', 0.00449626161088819), ('1 B', 0.003571849607686566), ('1a', 0.003560069272644005)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / 1i,1s,0.8403052730719118,ML+PATH,"[('1s', 0.8403052730719118), ('1i', 0.009493256517870658), ('1a-1B', 0.004494067178932121), ('1 B', 0.003568637087322653), ('1a', 0.003556451954669592)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / procs,1s,0.8409999273676847,ML+PATH,"[('1s', 0.8409999273676847), ('1a-1B', 0.004659953077190107), ('1 B', 0.003693267304950709), ('1a', 0.0036881451569960844), ('1 A', 0.0034796958604036586)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / outd,1s,0.8409999273676848,ML+PATH,"[('1s', 0.8409999273676848), ('1a-1B', 0.004659953077190108), ('1 B', 0.0036932673049507097), ('1a', 0.0036881451569960853), ('1 A', 0.0034796958604036594)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / pdata / 1 / thumb.png,1s,0.8409999273676847,ML+PATH,"[('1s', 0.8409999273676847), ('1a-1B', 0.004659953077190107), ('1 B', 0.003693267304950709), ('1a', 0.0036881451569960844), ('1 A', 0.0034796958604036586)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1s': -2, '1s 1H NMR': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 1a-1B / 1s / 1s 1H NMR / fq1list,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8552643898443935), ('1a-1B', 0.004026598276297425), ('1a', 0.0033081267074611597), ('1 A', 0.003056433559262683), ('1b', 0.0029905239890101157)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / fid,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / shimvalues,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / uxnmr.info,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / scon2,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / acqu,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / acqus,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1s / 1s 1H NMR / specpar,1s,0.6,STRUCTURE_NO_PDATA,"[('1s', 0.8559653711952039), ('1a-1B', 0.003999569596088453), ('1a', 0.0032865132015195493), ('1 A', 0.0030384910237621202), ('1b', 0.002970931286917611)]",{}
.. / test2 / 1a-1B / 1t,1t,0.808078254502807,ML+PATH,"[('1t', 0.808078254502807), ('1a', 0.004814348687191658), ('1a-1B', 0.004588086156219708), ('1 A', 0.004412316868822961), ('1b', 0.004166522092933598)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.9137424210407756), ('1a-1B', 0.002433392664896597), ('1a', 0.0019620336741577047), ('1 A', 0.0018655044783399534), ('1b', 0.0017585138543411351)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / uxnmr.par,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pulseprogram,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / precom.output,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8553533325618125), ('1a-1B', 0.004023320852731211), ('1a', 0.003305339672762922), ('1 A', 0.003053902922301796), ('1b', 0.002988026697983428)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / format.temp,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / audita.txt,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata,1t,0.9040324532768295,ML+PATH,"[('1t', 0.9040324532768295), ('1a-1B', 0.0029346630719827116), ('1a', 0.002284632994005416), ('1b', 0.00206548376136797), ('1 B', 0.0020073956640977598)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1,1t,0.8926360131637746,ML+PATH,"[('1t', 0.8926360131637746), ('1a-1B', 0.0032527891885930017), ('1 B', 0.002549813002686069), ('1a', 0.0025029174845504778), ('1 A', 0.002386373482686207)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / proc,1t,0.8409999273676848,ML+PATH,"[('1t', 0.8409999273676848), ('1a-1B', 0.004659953077190108), ('1 B', 0.0036932673049507123), ('1a', 0.0036881451569960853), ('1 A', 0.0034796958604036594)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / title,1t,0.8409999273676848,ML+PATH,"[('1t', 0.8409999273676848), ('1a-1B', 0.004659953077190108), ('1 B', 0.0036932673049507123), ('1a', 0.0036881451569960853), ('1 A', 0.0034796958604036594)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / auditp.txt,1t,0.8408447930526989,ML+PATH,"[('1t', 0.8408447930526989), ('1a-1B', 0.00466760786786105), ('1 B', 0.003698903537701968), ('1a', 0.0036939155675987283), ('1 A', 0.0034848052077811934)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / 1r,1t,0.8401865503583744,ML+PATH,"[('1t', 0.8401865503583744), ('1r', 0.009634113210147927), ('1a-1B', 0.004496261610888191), ('1 B', 0.0035718496076865666), ('1a', 0.003560069272644006)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / 1i,1t,0.8403052730719118,ML+PATH,"[('1t', 0.8403052730719118), ('1i', 0.009493256517870658), ('1a-1B', 0.004494067178932124), ('1 B', 0.0035686370873226586), ('1a', 0.0035564519546695955)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / procs,1t,0.8409999273676848,ML+PATH,"[('1t', 0.8409999273676848), ('1a-1B', 0.004659953077190108), ('1 B', 0.0036932673049507123), ('1a', 0.0036881451569960853), ('1 A', 0.0034796958604036594)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / outd,1t,0.8409999273676848,ML+PATH,"[('1t', 0.8409999273676848), ('1a-1B', 0.004659953077190108), ('1 B', 0.0036932673049507123), ('1a', 0.0036881451569960853), ('1 A', 0.0034796958604036594)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / pdata / 1 / thumb.png,1t,0.8409999273676848,ML+PATH,"[('1t', 0.8409999273676848), ('1a-1B', 0.004659953077190108), ('1 B', 0.0036932673049507123), ('1a', 0.0036881451569960853), ('1 A', 0.0034796958604036594)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 1H NMR': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 1a-1B / 1t / 1t 1H NMR / fq1list,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8552643898443929), ('1a-1B', 0.004026598276297426), ('1a', 0.0033081267074611606), ('1 A', 0.003056433559262684), ('1b', 0.0029905239890101166)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / fid,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / shimvalues,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / uxnmr.info,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / scon2,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / acqu,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / acqus,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR / specpar,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.855965371195204), ('1a-1B', 0.003999569596088449), ('1a', 0.0032865132015195467), ('1 A', 0.0030384910237621185), ('1b', 0.0029709312869176086)]",{}
.. / test2 / 1a-1B / 1t / 1t 1H NMR.mnova,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8600532146653448), ('1a-1B', 0.0037909385945190965), ('1a', 0.0031740936966793837), ('1 A', 0.0030000351992321853), ('1b', 0.0028247730424932694)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR.mnova,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8622824589527001), ('1a', 0.003137580573196159), ('1 A', 0.0029532008093992113), ('1a-1B', 0.0029292441262730178), ('1b', 0.0027910596028427725)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.9157091857351597), ('1a', 0.001927300740594964), ('1a-1B', 0.0018743052654507228), ('1 A', 0.0018142784419642002), ('1b', 0.0017256960937504795)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / uxnmr.par,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pulseprogram,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / precom.output,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8579029255787862), ('1a', 0.003262380182488141), ('1a-1B', 0.003186762698007421), ('1 A', 0.0029869687460395), ('1b', 0.002946615207012879)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / format.temp,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / audita.txt,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata,1t,0.9061327636009243,ML+PATH,"[('1t', 0.9061327636009243), ('1a-1B', 0.0022788045283716318), ('1a', 0.0022472503986121365), ('1b', 0.0020297874398652804), ('1 B', 0.0019781221355084843)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1,1t,0.8948779553354158,ML+PATH,"[('1t', 0.8948779553354158), ('1a-1B', 0.002538818363682941), ('1 B', 0.0025155112695759226), ('1a', 0.002464211469098124), ('1 A', 0.002327180425791826)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / proc,1t,0.8436864116796352,ML+PATH,"[('1t', 0.8436864116796352), ('1a-1B', 0.003713703331687202), ('1 B', 0.003655561174127631), ('1a', 0.0036438184332778915), ('1 A', 0.003407629627190442)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, 'proc': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / title,1t,0.8436864116796352,ML+PATH,"[('1t', 0.8436864116796352), ('1a-1B', 0.003713703331687202), ('1 B', 0.003655561174127631), ('1a', 0.0036438184332778915), ('1 A', 0.003407629627190442)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, 'title': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / auditp.txt,1t,0.8435331716330812,ML+PATH,"[('1t', 0.8435331716330812), ('1a-1B', 0.0037201001014327043), ('1 B', 0.0036611846800997075), ('1a', 0.00364956686782205), ('1 A', 0.0034126862848823155)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, 'auditp.txt': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / 1r,1t,0.8429014615332348,ML+PATH,"[('1t', 0.8429014615332348), ('1r', 0.009489404892580728), ('1a-1B', 0.0035780578157412046), ('1 B', 0.003534869599175436), ('1a', 0.003516714002613011)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, '1r': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / 1i,1t,0.8429072365840633,ML+PATH,"[('1t', 0.8429072365840633), ('1i', 0.009545807168420377), ('1a-1B', 0.003575690735579985), ('1 B', 0.003531197368527089), ('1a', 0.0035126484717580967)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, '1i': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / procs,1t,0.8436864116796352,ML+PATH,"[('1t', 0.8436864116796352), ('1a-1B', 0.003713703331687202), ('1 B', 0.003655561174127631), ('1a', 0.0036438184332778915), ('1 A', 0.003407629627190442)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, 'procs': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / outd,1t,0.8436864116796352,ML+PATH,"[('1t', 0.8436864116796352), ('1a-1B', 0.003713703331687202), ('1 B', 0.003655561174127631), ('1a', 0.0036438184332778915), ('1 A', 0.003407629627190442)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, 'outd': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / pdata / 1 / thumb.png,1t,0.8436864116796352,ML+PATH,"[('1t', 0.8436864116796352), ('1a-1B', 0.003713703331687202), ('1 B', 0.003655561174127631), ('1a', 0.0036438184332778915), ('1 A', 0.003407629627190442)]","{'..': -5, 'test2': -4, '1a-1B': -3, '1t': -2, '1t 13C NMR': -1, 'pdata': 0, '1': 1, 'thumb.png': 2}"
.. / test2 / 1a-1B / 1t / 1t 13C NMR / cpdprg2,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8386920912945793), ('1a', 0.0036937458492612074), ('1a-1B', 0.003611137067585697), ('1 A', 0.003396901815139613), ('1b', 0.003313425240493996)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / fq1list,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8578145662030585), ('1a', 0.0032651530331119843), ('1a-1B', 0.003189496625489244), ('1 A', 0.002989468547401134), ('1b', 0.002949098162056591)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / fid,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / shimvalues,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / uxnmr.info,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / scon2,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / acqu,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / acqus,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1t / 1t 13C NMR / specpar,1t,0.6,STRUCTURE_NO_PDATA,"[('1t', 0.8585089813209327), ('1a', 0.003243640811946151), ('1a-1B', 0.0031669996347548717), ('1 A', 0.002971722549000146), ('1b', 0.002929611511799327)]",{}
.. / test2 / 1a-1B / 1z,1z,0.8151986925726558,ML+PATH,"[('1z', 0.8151986925726558), ('1a', 0.004685915724829261), ('1a-1B', 0.004486572092778506), ('1 A', 0.004249133653595405), ('1b', 0.004050761130867944)]",{}
.. / test2 / 1a-1B / 1z / 1z 13C NMR.mnova,1z,0.6,STRUCTURE_NO_PDATA,"[('1z', 0.868247566645071), ('1a', 0.0030365981552273737), ('1a-1B', 0.0028482292138146395), ('1 A', 0.002827139639335165), ('1b', 0.002698391381378626)]",{}
.. / test2 / 1a-1B / 1z / 1z 1H NMR,1z,0.6,STRUCTURE_NO_PDATA,"[('1z', 0.9184761472381975), ('1a-1B', 0.0023459156672463875), ('1a', 0.001877418299334465), ('1 A', 0.001761589938781902), ('1b', 0.001680818125638047)]",{}
